Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
False,,8.016100125008961,1,2000,none,3,1.0,[[0 0]],13,False,82,uniform,0,36.22154055254967
False,,7.870985874993494,1,2000,none,3,1.0,[[0 0]],15,False,82,uniform,0,36.22154055254967
False,,7.794276125001488,1,2000,none,3,1.0,[[0 0]],17,False,82,uniform,0,36.22154055254967
False,,7.7971327080013,1,2000,none,3,1.0,[[0 0]],19,False,82,uniform,0,36.22154055254967
False,,7.621640666009625,1,2000,none,3,1.0,[[0 0]],21,False,82,uniform,0,36.22154055254967
False,,7.60183945899189,1,2000,none,3,1.0,[[0 0]],23,False,82,uniform,0,36.22154055254967
False,,7.745435415999964,1,2000,none,3,1.0,[[0 0]],25,False,82,uniform,0,36.22154055254967
False,,7.897076334003941,1,2000,none,3,1.0,[[0 0]],27,False,82,uniform,0,36.22154055254967
False,,7.542017583007691,1,2000,none,3,1.0,[[0 0]],29,False,82,uniform,0,36.22154055254967
False,,7.506843333001598,1,2000,none,3,1.0,[[0 0]],31,False,82,uniform,0,36.22154055254967
False,,7.698383292008657,1,2000,none,3,1.0,[[0 0]],33,False,82,uniform,0,36.22154055254967
False,,7.8073507500084816,1,2000,none,3,1.0,[[0 0]],35,False,82,uniform,0,36.22154055254967
False,,7.643775209013256,1,2000,none,3,1.0,[[0 0]],37,False,82,uniform,0,36.22154055254967
False,,7.463013207991025,1,2000,none,3,1.0,[[0 0]],39,False,82,uniform,0,36.22154055254967
False,,7.5741571669932455,1,2000,none,3,1.0,[[0 0]],41,False,82,uniform,0,36.22154055254967
False,,8.080986457993276,1,2000,none,3,1.0,[[0 0]],43,False,82,uniform,0,36.22154055254967
False,,9.24060262501007,1,2000,none,3,1.0,[[0 0]],1,False,87,uniform,0,37.30951621235526
False,,8.922059000004083,1,2000,none,3,1.0,[[0 0]],3,False,87,uniform,0,37.30951621235526
False,,8.922461125010159,1,2000,none,3,1.0,[[0 0]],5,False,87,uniform,0,37.30951621235526
False,,8.809896082995692,1,2000,none,3,1.0,[[0 0]],7,False,87,uniform,0,37.30951621235526
False,,8.22789254199597,1,2000,none,3,1.0,[[0 0]],9,False,87,uniform,0,37.30951621235526
False,,8.16758475000097,1,2000,none,3,1.0,[[0 0]],11,False,87,uniform,0,37.30951621235526
False,,7.978672707991791,1,2000,none,3,1.0,[[0 0]],13,False,87,uniform,0,37.30951621235526
False,,8.219523542007664,1,2000,none,3,1.0,[[0 0]],15,False,87,uniform,0,37.30951621235526
False,,8.081246000001556,1,2000,none,3,1.0,[[0 0]],17,False,87,uniform,0,37.30951621235526
False,,8.047718000001623,1,2000,none,3,1.0,[[0 0]],19,False,87,uniform,0,37.30951621235526
False,,7.874359541994636,1,2000,none,3,1.0,[[0 0]],21,False,87,uniform,0,37.30951621235526
False,,7.789437375002308,1,2000,none,3,1.0,[[0 0]],23,False,87,uniform,0,37.30951621235526
False,,7.890781291993335,1,2000,none,3,1.0,[[0 0]],25,False,87,uniform,0,37.30951621235526
False,,7.926983540994115,1,2000,none,3,1.0,[[0 0]],27,False,87,uniform,0,37.30951621235526
False,,7.899113374995068,1,2000,none,3,1.0,[[0 0]],29,False,87,uniform,0,37.30951621235526
False,,8.015265291993273,1,2000,none,3,1.0,[[0 0]],31,False,87,uniform,0,37.30951621235526
False,,7.933009041997138,1,2000,none,3,1.0,[[0 0]],33,False,87,uniform,0,37.30951621235526
False,,7.907230791999609,1,2000,none,3,1.0,[[0 0]],35,False,87,uniform,0,37.30951621235526
False,,7.880231791990809,1,2000,none,3,1.0,[[0 0]],37,False,87,uniform,0,37.30951621235526
